keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
spooling	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
disk	0.5833333333	0.0	0.000622525759375	0.0	0.0	False
random	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
access	0.5833333333	0.0	0.000466387359331	0.0	0.0	False
storage	0.5600000000	0.0	0.000709860955964	0.0	0.0	False
input	0.0000000000	0.0	0.000164910459287	0.0	0.0	False
files	0.3684210526	0.0	0.000709860955964	0.0	0.0	False
storing	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
ready	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
accept	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
computation	0.4468085106	0.0	0.00120719957959	0.0	0.0	False
introduces	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
notion	0.0000000000	0.0	0.000311262879688	0.0	0.0	False
pool	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
choose	0.3684210526	0.0	0.000709860955964	0.0	0.0	False
increase	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
speeding	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
completion	0.2800000000	0.0	0.00249763715793	0.0	0.0	False
complete	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
polling	0.3684210526	0.0	0.00342116117395	0.0	0.0	False
sets	0.0000000000	0.0	0.000311262879688	0.0	0.0	False
flag	0.3684210526	0.0	0.00222245709467	0.0	0.0	False
busy	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
loop	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
waiting	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
interrupts	0.2800000000	0.0	0.003333685642	0.0	0.0	False
forces	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
jump	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
specific	0.0000000000	0.0	0.000197984448276	0.0	0.0	False
instruction	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
address	0.0000000000	0.0	0.000270832998535	0.0	0.0	False
interrupt	0.2258064516	0.0	0.00293231805063	0.0	0.0	False
service	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
routine	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
returns	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
code	0.5833333333	0.0	0.000329820918574	0.0	0.0	False
executing	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
prior	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
servicing	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
multiple	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
simultaneously	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
performs	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
execute	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
received	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
requires	0.2800000000	0.0	0.000933788639063	0.0	0.0	False
intervention	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
loops	0.5600000000	0.0	0.00190856503525	0.0	0.0	False
indefinitely	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
queued	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
fifo	0.3442622951	0.0	0.00399729465691	0.0	0.0	False
order	0.0000000000	0.0	0.000104230898398	0.0	0.0	False
timer	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
quantum	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
timeslice	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
interrupted	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
returned	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
end	0.0000000000	0.0	0.000104230898398	0.0	0.0	False
head	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
interpreter	0.3684210526	0.0	0.00129796406642	0.0	0.0	False
replaced	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
command	0.3684210526	0.0	0.000804799719728	0.0	0.0	False
language	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
cheaper	0.0000000000	0.0	0.0	0.0	0.0	False
cont	0.0000000000	0.0	0.0	0.0	0.0	False
interactive	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
finishes	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
seeks	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
statement	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
file	0.0000000000	0.0	0.000311262879688	0.0	0.0	False
online	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
filesystem	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
swapped	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
keyboards	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
mice	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
display	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
screens	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
printers	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
laptops	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
palmtops	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
smart	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
wireless	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
advanced	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
features	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
advantages	0.3684210526	0.0	0.00146615902531	0.0	0.0	False
convenience	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
responsiveness	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
ubiquitous	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
multiprocessor	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
close	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
communication	0.2800000000	0.0	0.00259592813284	0.0	0.0	False
improved	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
throughput	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
economical	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
increased	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
kinds	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
vector	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
pipelined	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
symmetric	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
asymmetric	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
multiprocessing	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
shared	0.2800000000	0.0	0.00194694609963	0.0	0.0	False
models	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
tightly	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
coupled	0.2800000000	0.0	0.00684232234791	0.0	0.0	False
loosely	0.3684210526	0.0	0.0026648631046	0.0	0.0	False
,message-based	0.0000000000	0.0	0.0	0.0	0.0	False
variable	0.0000000000	0.0	0.000270832998535	0.0	0.0	False
climate	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
modeling	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
earthquake	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
simulations	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
genome	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
analysis	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
protein	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
folding	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
nuclear	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
fusion	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
research	0.0000000000	0.0	0.00129796406642	0.0	0.0	False
illiac	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
uillinois	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
connection	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
blue	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
gene	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
tianhe-1	0.0000000000	0.0	0.0	0.0	0.0	False
china	0.0000000000	0.0	0.0	0.0	0.0	False
k-computer	0.0000000000	0.0	0.0	0.0	0.0	False
japan	0.0000000000	0.0	0.0	0.0	0.0	False
distribute	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
processors	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
lines	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
architectures	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
speed-up	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
email	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
digital	0.4077669903	0.0	0.00194694609963	0.0	0.0	False
globus	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
grid	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
toolkit	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
cloud	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
offerings	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
planetlab	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
gnutella	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
p2p	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
network	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
correct	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
function	0.0000000000	0.0	0.000164910459287	0.0	0.0	False
depends	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
timeliness	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
actuators	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
hard	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
failure	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
response	0.5384615385	0.0	0.00190856503525	0.0	0.0	False
secondary	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
limited	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
soft	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
accurate	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
reality	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
