nicolette avi silberschatz::nicolette avi silberschatz
jmce::jmce
version-number::version-number
68000-series::68000-series
powermac::powermac
ax.25::ax.25
anlateur::anlateur
isdn::isdn
netware::netware
lanmanager::lanmanager
posix-compatible::posix-compatible
process-scheduling::process-scheduling
january::january
acks::acks
acorn::acorn
21.1.2::21.1.2
li1.efficiencies::li1.efficiencies
networkingadministration::networkingadministration
floating-point-emulation::floating-point-emulation
sound-hardware::sound-hardware
loose::loose
file-transfer-protocol::file-transfer-protocol
facto::facto
repositories::repositories
21.1.3::21.1.3
painful::painful
system-installation::system-installation
ready-to-install::ready-to-install
text-processing::text-processing
unpacking::unpacking
dish::dish
ibutions::ibutions
package-tracking::package-tracking
upgraded::upgraded
painlessly::painlessly
sls::sls
packagemanagement::packagemanagement
noncommercial::noncommercial
free-software::free-software
cz,ldera::cz,ldera
germany::germany
german-language::german-language
circulation::circulation
21.1.4::21.1.4
fmmdation::fmmdation
public-domain::public-domain
waived::waived
liimx::liimx
redistributed::redistributed
binary-only::binary-only
alongside::alongside
iction::iction
ntaking-or::ntaking-or
selling-binary-only::selling-binary-only
nonmicrokernel::nonmicrokernel
well-funded::well-funded
squeeze::squeeze
minimalist::minimalist
diversity::diversity
compliant::compliant
official::official
surprises::surprises
a.3::a.3
certifying::certifying
extensions-pthreads::extensions-pthreads
21.2.1::21.2.1
othersknown::othersknown
-may::-may
logon::logon
operating-system-support::operating-system-support
m.elting::m.elting
pot::pot
unload::unload
-they::-they
arbitrated::arbitrated
kernel-system::kernel-system
tmprivileged::tmprivileged
collecting::collecting
file-handling::file-handling
sorting::sorting
string-manipulation::string-manipulation
programs-both::programs-both
com1.t::com1.t
wanting::wanting
relinking::relinking
reloading::reloading
undertake::undertake
driver-the::driver-the
already-rmming::already-rmming
unloaded::unloaded
dismounted::dismounted
reserve::reserve
21.3.1::21.3.1
syncbol::syncbol
exporting::exporting
unresolved::unresolved
moduleloader::moduleloader
verbatim::verbatim
module-management::module-management
requestor::requestor
unloads::unloads
21.3.2::21.3.2
registration::registration
cleanup::cleanup
registering::registering
virtual-file-system::virtual-file-system
nfs1::nfs1
protocot::protocot
ipx1::ipx1
packet-filtering::packet-filtering
sysctl::sysctl
21.7.4::21.7.4
21.3.3::21.3.3
sold::sold
single-supplier::single-supplier
conflict-resolution::conflict-resolution
arbitrate::arbitrate
aims::aims
clashing::clashing
aui::aui
oprobes-device-driver::oprobes-device-driver
auto-detect::auto-detect
configuration-from::configuration-from
hardware-for::hardware-for
parallel-line::parallel-line
pup::pup
incidentally::incidentally
a.3.2::a.3.2
21.4.1::21.4.1
distinctly::distinctly
run-the::run-the
21.4.1.1::21.4.1.1
lmique::lmique
forked::forked
personality::personality
personalities::personalities
unchangeable::unchangeable
21.4.1.2::21.4.1.2
null-terminated::null-terminated
conventionally::conventionally
alone-their::alone-their
meanings::meanings
cursor::cursor
scrolling::scrolling
multilingual::multilingual
lang::lang
environment-variable::environment-variable
custom-tailors::custom-tailors
21.4.1.3::21.4.1.3
context-the::context-the
signal-handler::signal-handler
21.4.2::21.4.2
subcontexts::subcontexts
file-descriptor::file-descriptor
subcontext::subcontext
struch1res::struch1res
21.5.1::21.5.1
overhaul::overhaul
affin.ity::affin.ity
arrays-active::arrays-active
vice-versa::vice-versa
ether::ether
o-o-o::o-o-o
posix.lb::posix.lb
round-robill::round-robill
time-share::time-share
soft-rather::soft-rather
hard-real::hard-real
reahim.e::reahim.e
21.5.2::21.5.2
implicitly-for::implicitly-for
posed::posed
sanl.e::sanl.e
risking::risking
sections-portions::sections-portions
nonpreernptive::nonpreernptive
preemplenable::preemplenable
preempt_disable::preempt_disable
interrupt-control::interrupt-control
disassemble::disassemble
recursive::recursive
halves::halves
bottom-half::bottom-half
top-half::top-half
21.5.3::21.5.3
bkl::bkl
memory-pages::memory-pages
lto::lto
21.6.1::21.6.1
zone_dma::zone_dma
zone_normal::zone_normal
zone_highmem::zone_highmem
isa::isa
zonldma::zonldma
4-gb::4-gb
intel80x86::intel80x86
priinary::priinary
physical-memory::physical-memory
lil::lil
lux::lux
lntel80x86::lntel80x86
allocatable::allocatable
partner::partner
region-a::region-a
partners::partners
buddy-heap::buddy-heap
ultim.ately::ultim.ately
allocations::allocations
ncade::ncade
21.6.2::21.6.2
kmalloc::kmalloc
8kb::8kb
16kb::16kb
4kb::4kb
arbitrary-sized::arbitrary-sized
splits::splits
clainled::clainled
reallocate::reallocate
21.8.1::21.8.1
limn::limn
nonoverlapping::nonoverlapping
page-aligned::page-aligned
vm_area_struct::vm_area_struct
lookllp::lookllp
laintains::laintains
pagetable::pagetable
software-interrupt::software-interrupt
page-management::page-management
21.6.2.1::21.6.2.1
demand-zero::demand-zero
viewport::viewport
21.6.2.2::21.6.2.2
concplete::concplete
brand-new::brand-new
absolutely::absolutely
21.6.2.3::21.6.2.3
inemory::inemory
paging-the::paging-the
whole-process::whole-process
pageuut::pageuut
multiplepass::multiplepass
youthfulness::youthfulness
valuing::valuing
next-fit::next-fit
page-not-present::page-not-present
21.6.2.4::21.6.2.4
architecture-dependent::architecture-dependent
modifiable::modifiable
vmalloc::vmalloc
vremap::vremap
21.6.3::21.6.3
loadil1.g::loadil1.g
files-a::files-a
elf::elf
extensibility::extensibility
confused::confused
21.6.3.1::21.6.3.1
21.6.3.2::21.6.3.2
elf-format::elf-format
lower-numbered::lower-numbered
contail1::contail1
brk::brk
-sbrko::-sbrko
program-counter::program-counter
executables::executables
commence::commence
ltl.emory::ltl.emory
position-independent::position-independent
pic::pic
system-ext2fs::system-ext2fs
ldividual::ldividual
file_operations::file_operations
irnplementation::irnplementation
havil::havil
linuxmaintains::linuxmaintains
21.7.2::21.7.2
ext2fs::ext2fs
minix-compatible::minix-compatible
severely::severely
14-character::14-character
file-name::file-name
extfs::extfs
redesign::redesign
linuxs::linuxs
a.7.7::a.7.7
disk-allocation::disk-allocation
per-request::per-request
densities::densities
geometry::geometry
nondirectory::nondirectory
preallocates::preallocates
in.terleaved::in.terleaved
unset::unset
compensated::compensated
21.7.3::21.7.3
journat::journat
concpleted::concpleted
non-journaling::non-journaling
unux::unux
persistently::persistently
corresponded::corresponded
asch::asch
plain::plain
unprivileged::unprivileged
parses::parses
structu.re::structu.re
global-rather::global-rather
process-specificinformation::process-specificinformation
ode::ode
pro::pro
deregister::deregister
tree-appearing::tree-appearing
directoryis::directoryis
file-devices::file-devices
1etwork::1etwork
llne-l::llne-l
dlsciptlne::dlsciptlne
.::.-
laying::laying
access-block::access-block
pointil1.g::pointil1.g
wl1en::wl1en
unidirectional-elevator::unidirectional-elevator
starting-sector::starting-sector
rernoved::rernoved
ncanager::ncanager
uler::uler
queues-a::queues-a
expiration::expiration
21.8.2::21.8.2
lim.jx::lim.jx
preprocessing::preprocessing
tty::tty
feeds::feeds
glues::glues
detaching::detaching
encoding::encoding
network-device::network-device
21.9.1::21.9.1
sigrl.als::sigrl.als
ruml.ing::ruml.ing
t_queue::t_queue
wake::wake
synchronizes::synchronizes
21.9.2::21.9.2
virtual-filesystem::virtual-filesystem
interprocess-communication::interprocess-communication
virtual-address-space::virtual-address-space
unix-to-unix::unix-to-unix
non-unix::non-unix
server-class::server-class
a.9.1::a.9.1
sown::sown
reporting::reporting
retransmission::retransmission
reassemble::reassemble
skbuff::skbuff
trim::trim
outstripped::outstripped
icmp::icmp
in-order::in-order
networking-device::networking-device
networking-protocol::networking-protocol
kernel-loadable::kernel-loadable
injects::injects
network-device-driver::network-device-driver
routing-configuration::routing-configuration
wildcard::wildcard
route-caching::route-caching
wildcards::wildcards
management-selective::management-selective
filtering::filtering
chains::chains
firewall-decision::firewall-decision
disassembly::disassembly
ipfrag::ipfrag
ipq::ipq
keyed::keyed
address-port::address-port
unacknowledged::unacknowledged
out-of-order::out-of-order
21.11.1::21.11.1
publicly::publicly
transformation::transformation
deduced::deduced
lmauthorized::lmauthorized
pam::pam
sessionsetup::sessionsetup
password-changing::password-changing
21.11.2::21.11.2
gid::gid
uids::uids
conferred::conferred
modes-read::modes-read
execute-are::execute-are
lpr::lpr
user-id::user-id
waiving::waiving
fsuid::fsuid
fsgid::fsgid
killed::killed
another-a::another-a
comm.ercially::comm.ercially
vacuum::vacuum
mechanisms-message::mechanisms-message
memory-and::memory-and
obeys::obeys
device-oriented::device-oriented
cloned::cloned
architecture-specific::architecture-specific
disk-layout::disk-layout
cross-reference::cross-reference
listil1.gs::listil1.gs
browsable::browsable
crossreferenced::crossreferenced
linux-hq::linux-hq
2.x::2.x
lil1.ks::lil1.ks
archives::archives
how-to::how-to
guides::guides
tips::tips
internet-based::internet-based
expandil1.g::expandil1.g
newbies::newbies
newcomers::newcomers
maj::maj
ordomo::ordomo
vger::vger
rutgers::rutgers
32-i::32-i
successor::successor
cooperated::cooperated
application-programming::application-programming
october::october
cutler::cutler
charter::charter
planned::planned
nts::nts
webbrowser::webbrowser
february::february
x.soo-based::x.soo-based
plug-and-play::plug-and-play
zero-configuration::zero-configuration
photography::photography
wil,dows::wil,dows
logged-on::logged-on
appropriate-so::appropriate-so
premium::premium
mernbers::mernbers
webserver::webserver
datacenter::datacenter
ia32::ia32
ia64::ia64
microsoffs::microsoffs
22.2.1::22.2.1
adherence::adherence
c-2::c-2
investigate::investigate
vuh1erabilities::vuh1erabilities
22.2.2::22.2.2
maturity::maturity
63,000::63,000
reviewing::reviewing
rigorous::rigorous
furthermme::furthermme
health::health
22.2.3::22.2.3
quirks::quirks
masked::masked
bug-for-bug::bug-for-bug
previuus::previuus
xpf::xpf
releasesf::releasesf
thunkingf::thunkingf
conversionf::conversionf
similarlyf::similarlyf
thunking::thunking
additionf::additionf
interix::interix
compiles::compiles
22.2.4::22.2.4
cache-line::cache-line
kernel-based::kernel-based
code-path::code-path
functionsf::functionsf
per-processor::per-processor
coloring::coloring
lock-free::lock-free
interlocked::interlocked
highperformance::highperformance
dispatcherf::dispatcherf
symmetrical::symmetrical
22.2.5::22.2.5
emulate::emulate
windowsf::windowsf
22.2.6::22.2.6
processor-dependent::processor-dependent
bolstering::bolstering
isolating::isolating
ia32::ia32-
ia32-compatible::ia32-compatible
multiplatform::multiplatform
22.2.7::22.2.7
locales::locales
nls::nls
customs::customs
acc01mt::acc01mt
unicode::unicode
ansi::ansi
localize::localize
auth.entication::auth.entication
manq.ger::manq.ger
22.3.1::22.3.1
hardware-abstraction::hardware-abstraction
required-it::required-it
configuring::configuring
motherboard-specific::motherboard-specific
22.3.2::22.3.2
oriented::oriented
22.3.2.1::22.3.2.1
ncemmy::ncemmy
llling::llling
managencent::managencent
22.3.2.2::22.3.2.2
cpu-usage::cpu-usage
standby::standby
allotted::allotted
skips::skips
quantum-end::quantum-end
dpc::dpc
real-tince::real-tince
22.3.2.3::22.3.2.3
defsemaphore::defsemaphore
gate::gate
timeouts::timeouts
polls::polls
22.7.1::22.7.1
22.3.2.4::22.3.2.4
dpcs::dpcs
device-interrupt::device-interrupt
queuing::queuing
lsrs::lsrs
deviceinterrupt::deviceinterrupt
expirations::expirations
isrs::isrs
itencs::itencs
22.3.2.5::22.3.2.5
architectureindependent::architectureindependent
misalignment::misalignment
page-read::page-read
neve::neve
d.,.::d.,.,,
infamous::infamous
blue::blue
trap-handler::trap-handler
interrupt-service::interrupt-service
irqls::irqls
interrupt-dispatch::interrupt-dispatch
processm::processm
irql::irql
3-26::3-26
interprocessor::interprocessor
irq::irq
22.3.3::22.3.3
22.3.3.1::22.3.3.1
opaque::opaque
local-communication::local-communication
perrnanent::perrnanent
query.jlame::query.jlame
,parse::,parse
jlame::jlame
parse::parse
whack::whack
slashes::slashes
-most::-most
-device::-device
mitiates::mitiates
object-manager::object-manager
namespace::namespace
translatilcg::translatilcg
nicknamesor::nicknamesor
aliases-for::aliases-for
aliases::aliases
basenamedobj::basenamedobj
attencpts::attencpts
redirector::redirector
supervise::supervise
confers::confers
whert::whert
out-of-process::out-of-process
contexts::contexts
charging::charging
refusing::refusing
authenticates::authenticates
impersonate::impersonate
user-modeaccessible::user-modeaccessible
access-token::access-token
audited::audited
22.3.3.2::22.3.3.2
page-based::page-based
la32-compatible::la32-compatible
la32::la32
page-frame::page-frame
hyperspace::hyperspace
session-specific::session-specific
terminal-server::terminal-server
3-gb::3-gb
sql::sql
consumes::consumes
decommits::decommits
pae::pae
awe::awe
redefines::redefines
read-write-execute::read-write-execute
no-access::no-access
overruns::overruns
pdes::pdes
pde::pde
pte::pte
self-maps::self-maps
self-map::self-map
page-directory::page-directory
sii::sii
ptes::ptes
1,023::1,023
concatenating::concatenating
globat::globat
secondlevel::secondlevel
ta64::ta64
software-trap::software-trap
rnapping::rnapping
8-tb::8-tb
zeroed::zeroed
zero-on-demand::zero-on-demand
prefetched::prefetched
page-file::page-file
zero-ondemand::zero-ondemand
processs::processs
pies::pies
trimmed::trimmed
trims::trims
adjusts::adjusts
determin.ed::determin.ed
iterating::iterating
splay::splay
22.3.3.3::22.3.3.3
kn.owledge::kn.owledge
refinements::refinements
affinities::affinities
ntdll.dll::ntdll.dll
cross-process::cross-process
signal-like::signal-like
notifications::notifications
process-manager::process-manager
injected::injected
impersonation::impersonation
22.3.3.4::22.3.3.4
nlodel::nlodel
environn::environn
ental::ental
plug-andplay::plug-andplay
publishes::publishes
connection-port::connection-port
corn1.ection-port::corn1.ection-port
charn1.el::charn1.el
client-to-server::client-to-server
server-to-client::server-to-client
tecl111.iques::tecl111.iques
teclu::teclu
ique::ique
window-manager::window-manager
event-pair::event-pair
subsysten::subsysten
22.3.3.5::22.3.3.5
completions::completions
irp::irp
beneath::beneath
instancing::instancing
forncat::forncat
wdm::wdm
lays::lays
richness::richness
device-specific::device-specific
22.3.3.6::22.3.3.6
vacb::vacb
vacbs::vacbs
256-kb::256-kb
2-mb::2-mb
s-entry::s-entry
noncached::noncached
irp-based::irp-based
pinning::pinning
unpin::unpin
prefetches::prefetches
openfile::openfile
file_flag_sequentialscan::file_flag_sequentialscan
prefetch::prefetch
telling::telling
accumulates::accumulates
cachewriter::cachewriter
cache-flush::cache-flush
fast-writing::fast-writing
cache-writer::cache-writer
flooding::flooding
retransmitted::retransmitted
redirectors::redirectors
backlog::backlog
22.3.3.7::22.3.3.7
centralizing::centralizing
user-accessible::user-accessible
srm::srm
tokens::tokens
security-event::security-event
22.3.3.8::22.3.3.8
plug--and-play::plug--and-play
pnp::pnp
resources-primarily::resources-primarily
ranges-has::ranges-has
proliferation::proliferation
pcmcia::pcmcia
docks::docks
hot-pluggable::hot-pluggable
add-device::add-device
start-device::start-device
query-stop::query-stop
query-remove::query-remove
pccard::pccard
surprise-remove::surprise-remove
promoting::promoting
quicker::quicker
low-power::low-power
retention::retention
pushes::pushes
hibernate::hibernate
underutilized::underutilized
22.3.3.9::22.3.3.9
hives::hives
hive::hive
system-hive::system-hive
last-known-good::last-known-good
22.3.3.10::22.3.3.10
ntldr::ntldr
smss::smss
winlogon::winlogon
csrss::csrss
lsass::lsass
pre-loading::pre-loading
lay::lay
hibernation::hibernation
vironm.en::vironm.en
subsysten1::subsysten1
mixing::mixing
categorizes::categorizes
character-based::character-based
transforms::transforms
characterbased::characterbased
clipboard::clipboard
22.4.1::22.4.1
vdm::vdm
hog::hog
throttles::throttles
22.4.2::22.4.2
win16::win16
wow32::wow32
graphical-device-interface::graphical-device-interface
gdi::gdi
subroutines-converting::subroutines-converting
thunlcing::thunlcing
tlueaded::tlueaded
receivil1.g::receivil1.g
wi11.dows::wi11.dows
corrupting::corrupting
win16application::win16application
wmdows::wmdows
conti11.ues::conti11.ues
il1.stalled::il1.stalled
22.4.3::22.4.3
il1.struction::il1.struction
calls-just::calls-just
wow64::wow64
achieves::achieves
22.4.4::22.4.4
robushl.ess::robushl.ess
validates::validates
shims::shims
-though::-though
interoperability::interoperability
22.4.5::22.4.5
psxss::psxss
psxdll::psxdll
22.4.6::22.4.6
n1echanism::n1echanism
intercept::intercept
shadow::shadow
fat16::fat16
floppies::floppies
22.5.1::22.5.1
1.6-gb::1.6-gb
16,000::16,000
17mb::17mb
wo11ld::wo11ld
multiplying::multiplying
lcn::lcn
shortname::shortname
iprop::iprop
thumbnails::thumbnails
file-query::file-query
attributes-or::attributes-or
-one::-one
48-bit::48-bit
22.5.1.1::22.5.1.1
reorganizing::reorganizing
22.5.1.2::22.5.1.2
22.5.2::22.5.2
sck::sck
data-structure::data-structure
undoing::undoing
user-file::user-file
undamaged::undamaged
---l::---l
log-file::log-file
in-progress::in-progress
22.5.3::22.5.3
component-by-component::component-by-component
22.5.4::22.5.4
ftdisk::ftdisk
22.5.4.1::22.5.4.1
ilcns::ilcns
128001-7833611::128001-7833611
logical-volume::logical-volume
22.5.4.2::22.5.4.2
interleave::interleave
lcns::lcns
0-15::0-15
16-31::16-31
32-47::32-47
48-63::48-63
64-79::64-79
80-95::80-95
ar01md::ar01md
22.5.4.3::22.5.4.3
stripes::stripes
byte-wise::byte-wise
recalculation::recalculation
equal-sized::equal-sized
22.5.4.4::22.5.4.4
22.5.4.5::22.5.4.5
sedor::sedor
spares::spares
substitutes::substitutes
reconstructs::reconstructs
22.5.5::22.5.5
tlles::tlles
data-compression::data-compression
algoritln11::algoritln11
decompresses::decompresses
gaps::gaps
virtual-duster::virtual-duster
zero-fills::zero-fills
key-recovery::key-recovery
22.5.6::22.5.6
supplant::supplant
22.5.7::22.5.7
content-indexing::content-indexing
re-indexed::re-indexed
filereplication::filereplication
22.5.8::22.5.8
i11terprocess::i11terprocess
22.6.1::22.6.1
3com::3com
ndis::ndis
tdi::tdi
reasoning::reasoning
connection-based::connection-based
22.6.2::22.6.2
22.6.2.1::22.6.2.1
server-message::server-message
corldection::corldection
22.6.2.2::22.6.2.2
netbios::netbios
becmne::becmne
network-programming::network-programming
22.6.2.3::22.6.2.3
workgroups::workgroups
22.6.2.4::22.6.2.4
network-management::network-management
snm::snm
host-configuration::host-configuration
dhcp::dhcp
22.6.2.5::22.6.2.5
multi-protocol::multi-protocol
22.6.2.6::22.6.2.6
novell::novell
ovell::ovell
etware::etware
spx::spx
nwlink::nwlink
22.6.2.7::22.6.2.7
web-distributed::web-distributed
authoring::authoring
webdav::webdav
http-based::http-based
collaborative::collaborative
22.6.2.8::22.6.2.8
ocoi::ocoi
22.6.3::22.6.3
distributed-processing::distributed-processing
mailslots::mailslots
22.6.3.1::22.6.3.1
22.6.3.2::22.6.3.2
na1ned::na1ned
unc::unc
server_name::server_name
share_name::share_name
22.6.3.3::22.6.3.3
mailslot::mailslot
22.6.3.4::22.6.3.4
winsock::winsock
winsock-compliant::winsock-compliant
22.6.3.5::22.6.3.5
ake::ake
procedure-a::procedure-a
routine-which::routine-which
argunlents::argunlents
computing-environment::computing-environment
22.6.3.6::22.6.3.6
marshal::marshal
unmarshal::unmarshal
stubs::stubs
return-value::return-value
unmarshaller::unmarshaller
22.6.3.7::22.6.3.7
jbjecj::jbjecj
utilizing::utilizing
22.6.4::22.6.4
locat::locat
detait::detait
mup::mup
remote-system::remote-system
multi-provider::multi-provider
22.6.4.1::22.6.4.1
22.6.4.2::22.6.4.2
autonlatically::autonlatically
airplane::airplane
redirected::redirected
esc::esc
online::online
tinle::tinle
22.6.5::22.6.5
laboratory::laboratory
school::school
realm::realm
trusts::trusts
transitive::transitive
22.6.5.1::22.6.5.1
forests::forests
bell-labs.com::bell-labs.com
research.bell-labs.com::research.bell-labs.com
pez.bell-labs.com::pez.bell-labs.com
children-domains::children-domains
pez::pez
bell-labs.conz::bell-labs.conz
andlucent.com::andlucent.com
forest::forest
22.6.5.2::22.6.5.2
cross-link::cross-link
cut::cut
cross-linking::cross-linking
authentications::authentications
22.6.6::22.6.6
,.,.,cu::,.,.,cu
doncain-based::doncain-based
domain-based::domain-based
information-technology::information-technology
uniformity::uniformity
intellimirror::intellimirror
22.6.7::22.6.7
www.bell-labs.com::www.bell-labs.com
135.104.1.14::135.104.1.14
broadcast-name::broadcast-name
lmhosts::lmhosts
name-to-if::name-to-if
lease::lease
renew::renew
renewed::renewed
security_attributes::security_attributes
sa.nlength::sa.nlength
sa.lpsecuritydescriptor::sa.lpsecuritydescriptor
sa.binherithandle::sa.binherithandle
a_semaphore::a_semaphore
comand_line::comand_line
ostrstream::ostrstream
ostring::ostring
command_line::command_line
_process::_process
xxx::xxx
createxxx::createxxx
invalid.j1andllvalue::invalid.j1andllvalue
22.7.2::22.7.2
securities__attributes::securities__attributes
blnheri::blnheri
thandle::thandle
inheritable::inheritable
binheri::binheri
1nay::1nay
distinct-and::distinct-and
differentobjects::differentobjects
lpszname::lpszname
mysem1::mysem1
b_semaphore::b_semaphore
opensemaphore::opensemaphore
semaphore_all_access::semaphore_all_access
openxxx::openxxx
duplicatehandle::duplicatehandle
22.7.3::22.7.3
process_a::process_a
openprocess::openprocess
process_all_access::process_all_access
process_id_of....a::process_id_of....a
getcurrentprocess::getcurrentprocess
&b_semaphore::&b_semaphore
duplicate_same_access::duplicate_same_access
unsynchronized::unsynchronized
beginthreadex::beginthreadex
22.7.3.1::22.7.3.1
getmodulehandle::getmodulehandle
de-reference::de-reference
normal_priority::normal_priority
high_priority::high_priority
levell3::levell3
time_priority::time_priority
level24::level24
idllpridrity::idllpridrity
setpriori::setpriori
tyclass::tyclass
cbserver::cbserver
realtime_::realtime_
pridrity::pridrity
realtimlpriority_class::realtimlpriority_class
22.7.3.2::22.7.3.2
panel::panel
22.7.3.3::22.7.3.3
setthreadpriori::setthreadpriori
thread_priority::thread_priority
_lowest::_lowest
_below_normal::_below_normal
_normal::_normal
_above_normal::_above_normal
_highest::_highest
designations::designations
_idle::_idle
thread_pridritltimlcritical::thread_pridritltimlcritical
setprocesspriori::setprocesspriori
tyboost::tyboost
22.7.3.4::22.7.3.4
resumethread::resumethread
tializecri::tializecri
ticalsection::ticalsection
entercri::entercri
leavecri::leavecri
kernel-synchronization::kernel-synchronization
22.7.3.5::22.7.3.5
fibers::fibers
tin1e::tin1e
legacy::legacy
fiber-execution::fiber-execution
convertthreadtofi::convertthreadtofi
ber::ber
createfiber::createfiber
swi::swi
tchtofiber::tchtofiber
deletefiber::deletefiber
22.7.3.6::22.7.3.6
instantiation::instantiation
queueuserworkitern::queueuserworkitern
waitable::waitable
registerwai::registerwai
,and::,and
createtirnerqueue::createtirnerqueue
createtirnerqueuetirner::createtirnerqueuetirner
reusing::reusing
timer-callback::timer-callback
devote::devote
22.7.4::22.7.4
lnterprocess::lnterprocess
postmessage::postmessage
postthreadmessage::postthreadmessage
sendmessage::sendmessage
sendthreadmessage::sendthreadmessage
sendmessagecallback::sendmessagecallback
.posting::.posting
post::post
wm_copydata::wm_copydata
copydatastruct::copydatastruct
buf::buf
virtualalloc::virtualalloc
ox1000000::ox1000000
mem_reserve::mem_reserve
mem_top_down::mem_top_down
age_readwrite::age_readwrite
ox800000::ox800000
mem_commit::mem_commit
page_readwrite::page_readwrite
decommit::decommit
virtualfree::virtualfree
mem_decommit::mem_decommit
mem_release::mem_release
getmessage::getmessage
22.7.5::22.7.5
heaps::heaps
thread-local::thread-local
22.7.5.1::22.7.5.1
ox10000::ox10000
virtuallock::virtuallock
setprocessworkingsetsize::setprocessworkingsetsize
22.7.5.2::22.7.5.2
multistage::multistage
oxffffffff::oxffffffff
file-mapping::file-mapping
somefile::somefile
generic_read::generic_read
file_share_read::file_share_read
file_share_write::file_share_write
hmap::hmap
sec_commit::sec_commit
shm_l::shm_l
unmap::unmap
22.7.5.3::22.7.5.3
1-mb::1-mb
heap-management::heap-management
heapcreate::heapcreate
heapalloc::heapalloc
heaprealloc::heaprealloc
heapsize::heapsize
heapfree::heapfree
heapdestroy::heapdestroy
heaplock::heaplock
heapunlock::heapunlock
22.7.5.4::22.7.5.4
strtok::strtok
strt::strt
per-thread::per-thread
declspec::declspec
cur_pos::cur_pos
var_index::var_index
t1salloc::t1salloc
t1ssetvalue::t1ssetvalue
var::var
t1sgetvalue::t1sgetvalue
t1sfree::t1sfree
design.ed::design.ed
extensible::extensible
winl6::winl6
internationalization::internationalization
cu1.d::cu1.d
budgets::budgets
windows32::windows32
conducive::conducive
teclllliques::teclllliques
tate::tate
six-volume::six-volume
quarterly::quarterly
wealth::wealth
iseminger::iseminger
richter::richter
one-of-a-kind::one-of-a-kind
flavor::flavor
i11.to::i11.to
microcomputers::microcomputers
handhelds::handhelds
massachusetts::massachusetts
operatirlg::operatirlg
osx::osx
looms::looms
frah::frah
graphically::graphically
frauenfelder::frauenfelder
twentieth::twentieth
1940s::1940s
labor::labor
alan::alan
turing::turing
blurred::blurred
stored-program::stored-program
offspring::offspring
ferranti::ferranti
rojas::rojas
hashagen::hashagen
ceruzzi::ceruzzi
consoles::consoles
punched::punched
23.2.1::23.2.1
lil1.e::lil1.e
linkers::linkers
reusability::reusability
subroutine-called::subroutine-called
driver-was::driver-was
paper-tape::paper-tape
writil1.g::writil1.g
fortran::fortran
cobol::cobol
unloading::unloading
punch::punch
sat::sat
cooling::cooling
investments::investments
23.2.2::23.2.2
twofold::twofold
dumping::dumping
observing::observing
moni::moni
loj::loj
ftn::ftn
ftn-execute::ftn-execute
asm-execute::asm-execute
run-execute::run-execute
tvw::tvw
job-first::job-first
end-final::end-final
defirte::defirte
charged::charged
dollar-sign::dollar-sign
colun::colun
jcl::jcl
slash::slash
card-deck::card-deck
carrying::carrying
insh::insh
uctions::uctions
control-card::control-card
an.d::an.d
continuity::continuity
sequencing::sequencing
elim.inates::elim.inates
licrosecond::licrosecond
exacerbated::exacerbated
23.2.3::23.2.3
punches::punches
pri::pri
n.ted::n.ted
lilce::lilce
mam::mam
iine::iine
plotters::plotters
reader-to-tape::reader-to-tape
tape-to-printer::tape-to-printer
however-a::however-a
hand-carried::hand-carried
preparation::preparation
card-reader::card-reader
cmttpleted::cmttpleted
acronym::acronym
spooler::spooler
england::england
fuce::fuce
remarkable::remarkable
drum::drum
british::british
98-kb-word::98-kb-word
512-word::512-word
memory-accessing::memory-accessing
iff::iff
t2::t2-
lichtenberger::lichtenberger
pirtle::pirtle
xds-930::xds-930
user-monitor::user-monitor
ltlode::ltlode
256-word::256-word
chained::chained
mckeag::mckeag
technische::technische
hogeschool::hogeschool
eindhoven::eindhoven
netherlands::netherlands
27-bit::27-bit
employing::employing
agents::agents
512-kb-word::512-kb-word
layer-structured::layer-structured
paged-segmented::paged-segmented
danish::danish
regnecentralen::regnecentralen
levels-comprising::levels-comprising
kernel-were::kernel-were
itl.echanism::itl.echanism
send-message::send-message
wait-message::wait-message
send-answer::send-answer
resul::resul
wait-answer::wait-answer
wait-event::wait-event
previous-buffer::previous-buffer
next-buffer::next-buffer
get-event::get-event
36-bit::36-bit
5-kb::5-kb
multilevelfeedback::multilevelfeedback-
vyssotsky::vyssotsky
e-sharing::e-sharing
honeywell::honeywell
pagedsegmentation::pagedsegmentation
18-bit::18-bit
1-kb-word::1-kb-word
comprised::comprised
300,000::300,000
spanning::spanning
mealy::mealy
unblocked::unblocked
incomprehensible::incomprehensible
hampered::hampered
segmented-paged::segmented-paged
konigsford::konigsford
anticipation::anticipation
tiine-sharing::tiine-sharing
tso::tso
cms::cms
meyer::meyer
seawright::seawright
parmelee::parmelee
died::died
desks::desks
rivalry::rivalry
outdo::outdo
amigaos::amigaos
nontechnical::nontechnical
freiberger::freiberger
swaine::swaine
ancestry::ancestry
accent::accent
developedatcarnegiemellon::developedatcarnegiemellon
rashid::rashid
robertson::robertson
1989l::1989l
1987b::1987b
4.3bsd::4.3bsd
evolutionary::evolutionary
4.2bsd::4.2bsd
encore::encore
multimax::multimax
sequent::sequent
unix-specific::unix-specific
evicted::evicted
intet::intet
propelled::propelled
forefront::forefront
brainchild::brainchild
fame::fame
competed::competed
operati.j.l.g::operati.j.l.g
l.jn::l.jn
1exibility::1exibility
