keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
takes	0.0000000000	0.0	0.00070620267875	0.0	0.0	False
separated	0.0000000000	0.0	0.000613096713639	0.0	0.0	False
prints	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
screen	0.0000000000	0.0	0.000462833431541	0.0	0.0	False
identical	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
shell	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
multiple	0.4233576642	0.0	0.000319047345938	0.0	0.0	False
calls	0.5370370370	0.0	0.000353101339375	0.0	0.0	False
calling	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
case	0.0000000000	0.0	4.01912213567e-05	0.0	0.0	False
inside	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
out	0.5576923077	0.0	0.00012057366407	0.0	0.0	False
rule	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
apply	0.3901345291	0.0	0.000563573716536	0.0	0.0	False
result	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
local	0.1662990737	0.0	0.00152664293142	0.0	0.0	False
choose	0.3805774278	0.0	0.000441376674219	0.0	0.0	False
global	0.2423398329	0.0	0.00135607744342	0.0	0.0	False
defined	0.3390491037	0.0	0.00102627923605	0.0	0.0	False
variable	0.3866666667	0.0	0.00076970942704	0.0	0.0	False
generally	0.0000000000	0.0	7.97618364845e-05	0.0	0.0	False
check	0.2556317336	0.0	0.000794478013594	0.0	0.0	False
enclosing	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
finally	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
built-in	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
scope	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
namespaces	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
space	0.5272727273	0.0	0.00017421987266	0.0	0.0	False
area	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
create	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
namespace	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
conventions	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
careless	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
initialise	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
hard	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
read	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
prone	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
errors	0.0000000000	0.0	0.000462833431541	0.0	0.0	False
designing	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
parameters	0.4233576642	0.0	0.000514697785072	0.0	0.0	False
passed	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
parameter	0.2660550459	0.0	0.00118351490385	0.0	0.0	False
rely	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
show	0.0000000000	0.0	0.000239285509453	0.0	0.0	False
user	0.3302961276	0.0	0.000284696747724	0.0	0.0	False
nt	0.0000000000	0.0	0.0	0.0	0.0	False
media.show	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
documentation	0.0000000000	0.0	0.000848856770345	0.0	0.0	False
modules	0.2879432624	0.0	0.00198066579747	0.0	0.0	False
give	0.0000000000	0.0	0.000130664904495	0.0	0.0	False
add	0.5370370370	0.0	0.000319047345938	0.0	0.0	False
docstrings	0.2078853047	0.0	0.00955258357439	0.0	0.0	False
docstring	0.4291754757	0.0	0.00334340425104	0.0	0.0	False
surrounded	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
line	0.3878157504	0.0	0.000450789846292	0.0	0.0	False
module	0.0971609945	0.0	0.00321239759615	0.0	0.0	False
string	0.1721257419	0.0	0.0028308378179	0.0	0.0	False
saves	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
convention	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
leave	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
blank	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
instant	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
sanity	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
doing	0.0000000000	0.0	0.0	0.0	0.0	False
portability	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
good	0.2363213038	0.0	0.00100429135412	0.0	0.0	False
writing	0.2831705916	0.0	0.00165475383647	0.0	0.0	False
a	0.3766233766	0.0	0.0	0.0	0.0	False
sunset	0.2917505030	0.0	0.0023881458936	0.0	0.0	False
module.	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
changes	0.4489164087	0.0	0.0	0.0	0.0	False
sunset.	0.0000000000	0.0	0.00716443768079	0.0	0.0	False
terrible	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
vague	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
ambiguous	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
expects	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
describes	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
picture	0.1556592765	0.0	0.00295951226416	0.0	0.0	False
decreasing	0.3493975904	0.0	0.00113180902713	0.0	0.0	False
green	0.3670886076	0.0	0.0016349245697	0.0	0.0	False
blue	0.3493975904	0.0	0.000817462284851	0.0	0.0	False
.	0.0000000000	0.0	0.0	0.0	0.0	False
describe	0.0000000000	0.0	0.000556841387438	0.0	0.0	False
works	0.0000000000	0.0	0.000462833431541	0.0	0.0	False
unnecessary	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
re	0.0000000000	0.0	0.0	0.0	0.0	False
purpose	0.0000000000	0.0	0.000150263282097	0.0	0.0	False
refers	0.4489164087	0.0	0.00064337223134	0.0	0.0	False
pic	0.3273137698	0.0	0.00291016231385	0.0	0.0	False
average_red	0.0000000000	0.0	0.0	0.0	0.0	False
average	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
amount	0.0000000000	0.0	0.000292015382907	0.0	0.0	False
red	0.0000000000	0.0	0.000507220673077	0.0	0.0	False
picture.	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
float	0.0000000000	0.0	0.00114087215325	0.0	0.0	False
pic.	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
explicitly	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
state	0.0000000000	0.0	0.000386023338804	0.0	0.0	False
assumptions	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
def	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
decrease_red	0.0000000000	0.0	0.0	0.0	0.0	False
pic,percent	0.0000000000	0.0	0.0	0.0	0.0	False
decreases	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
pixel	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
int	0.2465986395	0.0	0.00204365571213	0.0	0.0	False
percent	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
100.	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
concise	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
grammatically	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
correct	0.0000000000	0.0	0.000292015382907	0.0	0.0	False
commands	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
descriptions	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
take	0.0000000000	0.0	0.0	0.0	0.0	False
is_odd	0.0000000000	0.0	0.0	0.0	0.0	False
odd	0.2056737589	0.0	0.00113180902713	0.0	0.0	False
otherwise.	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
commonly	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
shortened	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
iff	0.2056737589	0.0	0.00191051671488	0.0	0.0	False
stands	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
fact	0.0000000000	0.0	7.97618364845e-05	0.0	0.0	False
wrote	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
odd.	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
understood	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
returning	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
include	0.0000000000	0.0	0.000194676921938	0.0	0.0	False
definitions	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
hints	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
sqrt	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
number	0.3632567850	0.0	0.000307240370949	0.0	0.0	False
multiplied	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
simply	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
square	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
root	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
memory	0.0000000000	0.0	5.00877606992e-05	0.0	0.0	False
model	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
file	0.5370370370	0.0	0.000286940386893	0.0	0.0	False
lectures	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
page	0.0000000000	0.0	0.000107027110244	0.0	0.0	False
find_factor	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
exclusive	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
means	0.4073033708	0.0	0.000221051717462	0.0	0.0	False
counting	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
non-prime	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
factors	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
acceptable	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
considered	0.0000000000	0.0	0.000264826004531	0.0	0.0	False
factor	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
input	0.3670886076	0.0	0.000304884777156	0.0	0.0	False
find	0.3878157504	0.0	0.000400702085593	0.0	0.0	False
intercept	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
worry	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
intercepts	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
inputs	0.2365415987	0.0	0.00122619342728	0.0	0.0	False
numbers	0.0000000000	0.0	0.000214054220488	0.0	0.0	False
ints	0.2985586822	0.0	0.00485027052309	0.0	0.0	False
reals	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
manipulation	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
logic	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
text	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
strings	0.2662586075	0.0	0.00538280007857	0.0	0.0	False
sequences	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
characters	0.3307984791	0.0	0.00169705591565	0.0	0.0	False
types	0.4489164087	0.0	0.000320712261266	0.0	0.0	False
str	0.3580246914	0.0	0.000503232542965	0.0	0.0	False
unicode	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
ll	0.0000000000	0.0	0.0	0.0	0.0	False
roman	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
alphabet	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
symbols	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
larger	0.0000000000	0.0	0.000194676921938	0.0	0.0	False
accented	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
letters	0.0000000000	0.0	0.000848856770345	0.0	0.0	False
chinese	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
denoted	0.4233576642	0.0	0.000676294230769	0.0	0.0	False
single	0.4233576642	0.0	0.000256569809013	0.0	0.0	False
quotes	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
quote	0.0000000000	0.0	0.00114087215325	0.0	0.0	False
match	0.0000000000	0.0	0.0	0.0	0.0	False
concatenation	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
ing	0.0000000000	0.0	0.0	0.0	0.0	False
results	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
sort	0.0000000000	0.0	0.00053513555122	0.0	0.0	False
multiply	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
multiplication	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
copy	0.4489164087	0.0	0.000428108440976	0.0	0.0	False
copycopycopy	0.0000000000	0.0	0.0	0.0	0.0	False
compare	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
substrings	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
span	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
made	0.0000000000	0.0	7.97618364845e-05	0.0	0.0	False
	1.0000000000	0.0	0.0	0.0	0.0	False
escape	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
backslash	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
character	0.3493975904	0.0	0.000925666863082	0.0	0.0	False
special	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
tab	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
len	0.5576923077	0.0	0.0	0.0	0.0	False
converting	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
convert	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
display	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
mixed	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
real_num	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
awkward	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
person	0.3580246914	0.0	0.000556841387438	0.0	0.0	False
height	0.1472081218	0.0	0.000817462284851	0.0	0.0	False
age	0.1032028470	0.0	0.00176131390038	0.0	0.0	False
weight	0.1472081218	0.0	0.00191051671488	0.0	0.0	False
formatting	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
insert	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
tells	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
format	0.2974358974	0.0	0.000742455183251	0.0	0.0	False
integer	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
.2f	0.0000000000	0.0	0.0	0.0	0.0	False
pad	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
decimal	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
places	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
put	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
commas	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
program	0.4233576642	0.0	0.00017421987266	0.0	0.0	False
running	0.0000000000	0.0	8.71099363302e-05	0.0	0.0	False
giving	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
hardcode	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
inefficient	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
user-friendly	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
raw_input	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
converted	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
convenient	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
bundle	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
related	0.0000000000	0.0	0.000176550669688	0.0	0.0	False
group	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
import	0.1520093186	0.0	0.00291016231385	0.0	0.0	False
importing	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
run	0.3822975518	0.0	0.00017922354972	0.0	0.0	False
trouble	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
annoying	0.0000000000	0.0	0.000848856770345	0.0	0.0	False
care	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
module_name.function_name	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
function_name	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
__name__	0.2974358974	1	0.00191051671488	0.0	0.0	False
addition	0.0000000000	0.0	7.97618364845e-05	0.0	0.0	False
module_m	0.0000000000	1	0.00047762917872	0.0	0.0	False
module_m.__name__	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
__main__	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
prefix	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
things	0.4685816876	0.0	0.000450789846292	0.0	0.0	False
module_name	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
fn_name1	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
fn_name2	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
fn_name	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
referred	0.0000000000	0.0	0.000107027110244	0.0	0.0	False
wildcard	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
recent	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
stays	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
methods	0.3456121343	0.0	0.0010369038743	0.0	0.0	False
similar	0.5471698113	0.0	0.000217774840826	0.0	0.0	False
thing	0.0000000000	0.0	0.000176550669688	0.0	0.0	False
ways	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
modify	0.0000000000	0.0	0.000321081330732	0.0	0.0	False
value.fn_name	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
assigned	0.0000000000	0.0	0.000462833431541	0.0	0.0	False
variable_name.fn_name	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
figure	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
s.replace	0.0000000000	0.0	0.0	0.0	0.0	False
instances	0.4233576642	0.0	0.000617111242055	0.0	0.0	False
replaced	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
string.count	0.0000000000	0.0	0.0	0.0	0.0	False
substr	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
string.lower	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
shift	0.0000000000	0.0	0.000817462284851	0.0	0.0	False
lower	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
string.upper	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
capitalised	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
method	0.0000000000	0.0	0.000176550669688	0.0	0.0	False
direct	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
searchable	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
dir	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
browse	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
exist	0.0000000000	0.0	9.7338460969e-05	0.0	0.0	False
alternative	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
standard	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
library	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
http	0.0000000000	0.0	0.000507220673077	0.0	0.0	False
skill	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
remember	0.0000000000	0.0	0.0	0.0	0.0	False
belong	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
objects	0.2557319224	0.0	0.00234868143295	0.0	0.0	False
basic	0.0000000000	0.0	5.69393495447e-05	0.0	0.0	False
learn	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
covered	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
greater	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
detail	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
str.lower	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
subtle	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
important	0.0000000000	0.0	7.17350967232e-05	0.0	0.0	False
distinction	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
repetition	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
times	0.0000000000	0.0	0.000113878699089	0.0	0.0	False
reaches	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
ages	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
ago	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
goto	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
unreadable	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
spaghetti	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
loop	0.2974358974	0.0	0.000398809182422	0.0	0.0	False
loops	0.3362318841	0.0	0.00167052416231	0.0	0.0	False
cover	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
checked	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
skipped	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
repeat	0.0000000000	0.0	0.000613096713639	0.0	0.0	False
action	0.0000000000	0.0	0.000507220673077	0.0	0.0	False
indefinitely	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
met	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
fixed	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
autograder	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
working	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
grading	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
key	0.0000000000	0.0	9.7338460969e-05	0.0	0.0	False
developing	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
software	0.0000000000	0.0	7.97618364845e-05	0.0	0.0	False
tests	0.1347128378	0.0	0.00497228395921	0.0	0.0	False
easy	0.0000000000	0.0	0.000321081330732	0.0	0.0	False
access	0.0000000000	0.0	5.00877606992e-05	0.0	0.0	False
separate	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
i.e	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
actual	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
main	0.0000000000	0.0	6.41424522533e-05	0.0	0.0	False
aspects	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
figuring	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
tools	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
aspect	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
largely	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
language	0.0000000000	0.0	0.000107027110244	0.0	0.0	False
independent	0.4233576642	0.0	0.000617111242055	0.0	0.0	False
languages	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
common	0.0000000000	0.0	8.82753348438e-05	0.0	0.0	False
paradigm	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
cases	0.1549145299	0.0	0.000435549681651	0.0	0.0	False
subset	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
representative	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
typical	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
suspect	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
programmer	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
error	0.2509834776	0.0	0.000789086063955	0.0	0.0	False
boundary	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
overlooked	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
adversarially	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
picking	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
adversary	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
cheating	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
specifies	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
kind	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
limit	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
source	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
failure	0.2974358974	0.0	0.000904051628948	0.0	0.0	False
lots	0.0000000000	0.0	0.000678038721711	0.0	0.0	False
build	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
eachother	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
great	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
idea	0.0000000000	0.0	6.41424522533e-05	0.0	0.0	False
note	0.0000000000	0.0	8.82753348438e-05	0.0	0.0	False
ideally	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
individually	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
unit	0.2917505030	0.0	0.00064337223134	0.0	0.0	False
smaller	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
tested	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
regression	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
right	0.0000000000	0.0	0.0	0.0	0.0	False
easiest	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
fix	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
point	0.0000000000	0.0	9.4007955897e-05	0.0	0.0	False
structure	0.0000000000	0.0	4.35549681651e-05	0.0	0.0	False
black-box	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
fashion	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
professional	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
coders	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
thinking	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
design	0.2974358974	0.0	0.000353101339375	0.0	0.0	False
tool	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
inform	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
robust	0.0000000000	0.0	0.00114087215325	0.0	0.0	False
summary	0.0000000000	0.0	0.000507220673077	0.0	0.0	False
individual	0.5065502183	0.0	0.000822038501531	0.0	0.0	False
generic	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
chosen	0.0000000000	0.0	0.000338147115384	0.0	0.0	False
rerun	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
change	0.2703962704	0.0	0.00102627923605	0.0	0.0	False
lot	0.3822975518	0.0	0.000900721123876	0.0	0.0	False
constraints	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
satisfy	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
work	0.4489164087	0.0	0.000358675483616	0.0	0.0	False
store	0.0000000000	0.0	6.41424522533e-05	0.0	0.0	False
specific	0.0000000000	0.0	5.69393495447e-05	0.0	0.0	False
opening	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
files	0.0000000000	0.0	8.82753348438e-05	0.0	0.0	False
dealing	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
luckily	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
nose	0.1410400299	1	0.00620917932335	0.0	0.0	False
helps	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
context	0.0000000000	0.0	7.97618364845e-05	0.0	0.0	False
named	0.0000000000	0.0	0.000507220673077	0.0	0.0	False
mod	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
test__mod	0.0000000000	1	0.00047762917872	0.0	0.0	False
func	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
test__func	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
nose.runmodule	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
body	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
assert	0.2917505030	0.0	0.00161675684103	0.0	0.0	False
throw	0.0000000000	0.0	0.000754848814448	0.0	0.0	False
bunch	0.4489164087	0.0	0.00113006453618	0.0	0.0	False
expected_output	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
produces	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
output	0.2365415987	0.0	0.000284696747724	0.0	0.0	False
dot	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
fail	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
incorrect	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
exception	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
bit	0.0000000000	0.0	0.000143470193446	0.0	0.0	False
passes	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
failed	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
back	0.3805774278	0.0	0.000284696747724	0.0	0.0	False
assertionerror	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
early	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
specifiction	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
treat	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
black	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
box	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
debug	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
process	0.0000000000	0.0	2.56033642457e-05	0.0	0.0	False
painful	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
mitigate	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
pain	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
differs	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
